1958183,12315 28TH AVE NE,47.717828,-122.297928,
1317111,1530 11TH AVE,47.614999,-122.318137,
1072614,1026  NE 65TH ST,47.675827,-122.316437,
1990262,1620 BROADWAY,47.615895,-122.320822,https://broadwaybuilding.com/#floorplans
1867191,121 14TH AVE E,47.619493,-122.314318,
1407288,111 14TH AVE E,47.619209,-122.31431,
1779129,1103 16TH AVE,47.611801,-122.311483,http://chmha.org/
1537933,2410 BOYER AVE E,47.641307,-122.313913,http://www.fourseasonsaptsseattle.com/
1823068,10001 5TH AVE NE,47.701749,-122.323149,www.greenlaketerrace.com/floorplans.aspx
1116034,400 BOYLSTON AVE E,47.622284,-122.323061,
1491451,3919 LATONA AVE NE,47.655282,-122.325694,
1880903,610  E HARRISON ST,47.62201,-122.323361,
1253080,5200 ROOSEVELT WAY NE,47.666632,-122.317388,https://paws-seattle.typepad.com/
1181089,520  S CLOVERDALE ST,47.526487,-122.327477,https://www.seattlehousing.org/properties/south-park-manor
1923869,1902 2ND AVE,47.611144,-122.340784,
1178965,2100 25TH AVE S,47.584113,-122.300346,
1270721,2030 WESTERN AVE,47.610989,-122.34441,
1684771,1221 MINOR AVE,47.611557,-122.325668,
1925490,1215 SENECA ST,47.611554,-122.324539,https://www.northwestapartments.com/property/the-tuscany-apartments/
1512618,10306 MERIDIAN AVE N,47.703457,-122.333923,www.luxeatmeridian.com/floorplans.aspx
1643437,422 1ST AVE W,47.622864,-122.358069,
1647107,203 BELMONT AVE E,47.619851,-122.324017,http://www.zephyrseattle.com/
1210931,2301  NE BLAKELEY ST,47.665188,-122.302749,
1162179,13716 15TH AVE NE,47.729169,-122.31268,
1693178,523 BROADWAY  E,47.623536,-122.320941,https://www.essexapartmenthomes.com/apartments/patent-523/floor-plans-and-pricing
1813706,2500  NE 65TH ST,47.675778,-122.300328,
1338592,515 MAYNARD AVE S,47.597851,-122.325083,
1653741,705  S WELLER ST,47.597527,-122.323457,https://705lofts.com/apartments-2/floorplans/
1318462,7307 SAND POINT WAY NE,47.682247,-122.26368,
1784981,202 19TH AVE E,47.619943,-122.307381,
1223992,9020 35TH AVE SW,47.522131,-122.376719,
1165634,1815 13TH AVE S,47.586518,-122.315995,
1767743,2615 1ST AVE,47.615627,-122.35034,http://thecedarsapts.com/floor-plans/
1279987,2327 2ND AVE,47.61458,-122.346582,
1434835,124  N 103RD ST,47.703641,-122.356767,
1944409,901  NE 43RD ST,47.659462,-122.318494,
1389047,2000  W BARRETT ST,47.64659,-122.382412,
1731746,3040  NW MARKET ST,47.668631,-122.397761,www.cadenceballard.com/floorplans.aspx
1421228,1512 BOYLSTON AVE,47.614485,-122.323399,
1058699,133 QUEEN ANNE AVE N,47.619603,-122.356762,
1246899,621 1ST AVE W,47.625236,-122.358014,
1021791,5343 TALLMAN AVE NW,47.668186,-122.381118,
